vessel_id,vessel_name,vessel_flag,vessel_type,ssvid,event_start,event_end,duration_hrs,avg_speed_knots,total_distance_km,bbox_area_km2,net_displacement_ratio,lat,lon,dist_shore_km,dist_port_km,in_mpa,in_mpa_no_take,in_mpa_partial,on_high_seas,eez,rfmo,auth_status,potential_risk_flag,mpa_tier_weight,auth_multiplier,high_seas_mult,risk_flag_mult,risk_score
384b26a26-604a-8389-9a4f-450dddf6ad4b,GV HELENUS FR121,GBR,fishing,233353000,2022-12-30 06:56:15+00:00,2023-01-05 03:51:46+00:00,140.93,1.18,275.98,128.67,0.0617,61.6489,1.5519,147.0,10.99,0,0,0,0,"['5686', '5696']","['IWC', 'ICES', 'ICCAT', 'NEAFC', 'NAMMCO', 'ACAP', 'NASCO']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
6ab648dc5-5861-73ab-2a2a-6dc91693804c,ZHEPUYU68017,CHN,fishing,412422517,2022-12-30 06:57:01+00:00,2023-01-01 08:24:50+00:00,49.46,3.412,292.27,271.64,0.0912,31.2767,123.8871,106.0,81.09,0,0,0,0,['8486'],"['WCPFC', 'PICES', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
fe1e9352c-cf5a-c841-4d2b-ecf777bb3442,ZHEPUYU68232,CHN,fishing,412420014,2022-12-30 07:06:38+00:00,2023-01-01 08:16:49+00:00,49.17,3.708,300.44,260.02,0.0807,31.2724,123.8884,108.0,81.78,0,0,0,0,['8486'],"['WCPFC', 'ACAP', 'PICES', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
6f3472e52-292c-d3cb-aedf-18fdf663fd17,888,CHN,fishing,413888988,2022-12-30 07:42:52+00:00,2023-01-02 07:24:31+00:00,71.69,2.89,337.97,364.69,0.0913,21.1716,109.0558,17.0,12.97,0,0,0,0,['8486'],"['APFIC', 'IWC', 'WCPFC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
d9bb88532-27e4-ca45-72d1-e1cd394b8670,ZHEPUYU68272,CHN,fishing,412423768,2022-12-30 07:43:01+00:00,2023-01-01 08:19:42+00:00,48.61,3.393,243.96,321.93,0.1096,31.2765,123.8978,108.0,81.78,0,0,0,0,['8486'],"['WCPFC', 'ACAP', 'IWC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
18ccb4dcf-f3c7-335b-e15c-e322f20c1cc1,FREESIA,ZAF,fishing,601172000,2022-12-29 19:52:40+00:00,2023-01-01 10:45:41+00:00,62.88,3.685,408.08,981.65,0.1088,-35.5422,18.988,111.0,123.53,0,0,0,0,['8396'],"['ACAP', 'CCSBT-Primary-Area', 'ICCAT', 'CCSBT', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
ac91ea218-8598-f043-cff6-72d1d5729867,DANA-1,MAR,fishing,242022400,2022-12-29 20:12:07+00:00,2023-01-01 19:12:55+00:00,71.01,3.655,444.89,1238.63,0.1128,23.4358,-16.4515,36.0,63.15,0,0,0,0,['8368'],"['NAMMCO', 'ACAP', 'IWC', 'ICCAT']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
4f8c0ac47-7ad5-5a71-4a1b-7a62fa774905,ZHELINGYU29977,CHN,fishing,412416235,2022-12-29 20:20:04+00:00,2023-01-01 00:06:28+00:00,51.77,2.076,188.67,2221.54,0.4154,33.7958,124.0748,120.0,122.88,0,0,0,0,['8327'],"['IWC', 'PICES', 'WCPFC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
0800324fe-e7ea-9d30-47de-21e0473465e7,ELISABETH OF LADRAM,GBR,fishing,232040373,2022-12-29 20:35:39+00:00,2023-01-04 09:25:14+00:00,132.83,3.867,968.86,876.37,0.0509,49.9007,-4.307,45.0,45.04,0,0,0,0,['5696'],"['ACAP', 'NAMMCO', 'IWC', 'NEAFC', 'ICES', 'NASCO', 'ICCAT']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
481199abb-b8c9-685d-d320-6065b10a58e4,213 HAE IN HO,KOR,fishing,440331010,2022-12-29 20:42:40+00:00,2023-01-01 02:50:22+00:00,54.13,1.164,57.89,15.0,0.0964,33.9506,124.5799,51.0,54.22,0,0,0,0,['8327'],"['PICES', 'WCPFC', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
a9ba31279-9067-54fc-9d2d-5480c3023561,6666,,fishing,200528029,2022-12-29 20:57:03+00:00,2023-01-01 00:10:44+00:00,51.23,2.476,163.97,417.95,0.1763,35.7659,121.2316,27.0,13.72,0,0,0,0,['8486'],"['IWC', 'WCPFC', 'PICES', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
00449a6a6-6d98-bc3c-0bad-6cdff78fff58,PACIFIC CHALLENGER,NZL,fishing,512000080,2022-12-29 20:59:06+00:00,2023-01-01 01:29:11+00:00,52.5,2.674,250.4,738.02,0.1981,-43.0784,176.7868,198.0,248.79,0,0,0,0,['8455'],"['IWC', 'ACAP', 'CCSBT-Primary-Area', 'CCSBT', 'FFA', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
8e29e2bd6-64c0-4fba-8005-d17304528e8d,VENCEDOR C,BRA,fishing,710291281,2022-12-30 09:36:17+00:00,2023-01-03 13:22:09+00:00,99.76,1.761,246.72,2102.61,0.284,-32.1185,-49.9734,134.0,165.59,0,0,0,0,['8464'],"['ACAP', 'IWC', 'ICCAT']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
a3e147614-4a99-14a1-5ad6-5c77cd1226ac,00903,,fishing,900000903,2022-12-30 09:41:08+00:00,2023-01-01 06:08:41+00:00,44.46,3.827,307.62,2698.73,0.2756,31.1352,123.7041,63.0,33.45,0,0,0,0,['8486'],"['IWC', 'ACAP', 'PICES', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
43c3774f9-977b-60fb-3739-8f5e894871a9,LULANYU61801,CHN,fishing,412323016,2022-12-30 09:41:43+00:00,2023-01-02 01:03:52+00:00,63.37,2.0,218.56,171.03,0.088,35.4375,120.0589,27.0,9.14,0,0,0,0,['8486'],"['ACAP', 'WCPFC', 'PICES', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
1fa6fb2d6-6057-e346-b7e5-a0ffbdc83cd9,Z18,CHN,fishing,412520104,2022-12-30 09:48:24+00:00,2023-01-01 07:03:11+00:00,45.25,3.848,295.74,1628.35,0.1928,31.1028,123.7324,70.0,41.74,0,0,0,0,['8486'],"['ACAP', 'WCPFC', 'IWC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
04b826d7c-c63f-42be-7014-00fba2933f0c,ZHEXIANGYV33001,CHN,fishing,412437902,2022-12-30 09:56:47+00:00,2023-01-01 07:45:23+00:00,45.81,3.604,287.68,4070.36,0.363,31.6453,123.93,99.0,73.11,0,0,0,0,['8486'],"['ACAP', 'IWC', 'WCPFC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
afa3d4c7d-d668-7899-3b4a-8d641b18d6ee,MINLIANYU68389,CHN,fishing,412442954,2022-12-30 10:05:52+00:00,2023-01-01 06:42:32+00:00,44.61,3.619,292.87,3145.3,0.3089,31.1145,123.7258,58.0,34.63,0,0,0,0,['8486'],"['PICES', 'IWC', 'ACAP', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
22c6689f5-5b35-4519-1aad-7df42b701eda,ZHEXIANGYU23023,CHN,fishing,412436388,2022-12-30 10:06:40+00:00,2023-01-01 07:00:05+00:00,44.89,3.644,294.11,3183.04,0.3089,31.1107,123.7313,58.0,34.63,0,0,0,0,['8486'],"['WCPFC', 'PICES', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
8aaf49d97-7a9f-396d-c365-d39c8522584a,YUEJIANGCHENGYU90680,CHN,fishing,412463665,2022-12-30 10:17:41+00:00,2023-01-03 10:00:41+00:00,95.72,2.937,494.02,1499.44,0.1448,21.318,112.2853,36.0,24.66,0,0,0,0,['8486'],"['ACAP', 'WCPFC', 'APFIC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
a8e0161c2-258f-f651-6307-ec885fd93ed6,ZHEPUYU18399,CHN,fishing,412421479,2022-12-30 10:37:36+00:00,2023-01-03 05:34:19+00:00,90.95,2.37,358.99,403.55,0.1012,30.1531,123.0833,29.0,21.21,0,0,0,0,['8486'],"['APFIC', 'PICES', 'IWC', 'ACAP', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
220dd7996-654e-bcdb-c4a7-da3d8822a341,MIN LIAN YU 68389,CHN,fishing,412441030,2022-12-30 10:48:39+00:00,2023-01-01 06:26:28+00:00,43.63,3.596,283.7,2985.86,0.3057,31.1165,123.7243,60.0,33.76,0,0,0,0,['8486'],"['IWC', 'WCPFC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
fe4090c41-1ef7-40f4-85bf-575b9086c109,MYEONG GWANG 2,KOR,fishing,440504490,2022-12-30 11:19:24+00:00,2023-01-01 04:13:08+00:00,40.9,2.14,141.27,202.77,0.1426,36.3482,125.0198,69.0,96.97,0,0,0,0,['8327'],"['ACAP', 'IWC', 'PICES', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
92698d06b-b02b-9978-8492-4f4127e4a312,ZHEXIANGYU20011,CHN,fishing,412436293,2022-12-30 01:28:16+00:00,2023-01-01 03:31:08+00:00,50.05,2.574,231.69,7829.49,0.6685,29.8319,123.2168,75.0,53.55,0,0,0,0,['8486'],"['WCPFC', 'APFIC', 'ACAP', 'PICES', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
0c8ccde73-389d-84ad-0053-2bc4d003a2c1,STAR SHRIMPER V,NGA,fishing,657214800,2022-12-30 02:15:00+00:00,2023-01-01 05:00:07+00:00,50.75,2.544,227.63,327.67,0.1566,4.23,6.8458,18.0,45.04,0,0,0,0,['8474'],"['ICCAT', 'IWC', 'FCWC', 'ACAP', 'NAMMCO']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
2b24fb4c1-1d39-fed5-f30a-d1604f4399e3,CORNISHMAN PZ512,GBR,fishing,232005610,2022-12-30 02:15:03+00:00,2023-01-05 10:35:20+00:00,152.34,3.932,1098.01,1735.05,0.0543,49.878,-4.4339,55.0,54.93,0,0,0,0,['5696'],"['ICCAT', 'NASCO', 'NAMMCO', 'ACAP', 'IWC', 'ICES', 'NEAFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
7f6abc483-3154-71ec-88b1-d76e9472bae7,ZHEXIANGYU21021,CHN,fishing,412435381,2022-12-30 02:25:34+00:00,2023-01-01 03:00:43+00:00,48.59,2.58,226.66,8022.37,0.709,29.8479,123.2221,75.0,55.33,0,0,0,0,['8486'],"['PICES', 'ACAP', 'WCPFC', 'APFIC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
de2018a8e-e7e3-99a6-d15e-17bf23c507a9,ZHEPUYU19101,CHN,fishing,412410113,2022-12-30 03:44:23+00:00,2023-01-01 05:34:26+00:00,49.83,2.577,225.0,532.32,0.1656,30.0183,123.116,38.0,34.47,0,0,0,0,['8486'],"['ACAP', 'IWC', 'WCPFC', 'APFIC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
16481e523-3bda-ea26-1a24-b0410c624db7,GALRILRI,KOR,fishing,440506030,2022-12-31 09:40:07+00:00,2023-01-01 00:35:24+00:00,14.92,1.704,36.53,31.14,0.4179,36.6706,124.9684,54.0,97.94,0,0,0,0,['8327'],"['PICES', 'ACAP', 'IWC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
cc5dc7826-67ba-dfea-d05b-88d8fdb3efa8,SUQIYU12118,CHN,fishing,412012118,2022-12-31 09:40:10+00:00,2023-01-01 07:19:09+00:00,21.65,1.549,13.64,3.77,0.2661,31.9193,122.1328,26.0,27.57,0,0,0,0,['8486'],"['WCPFC', 'ACAP', 'IWC', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
61479e04b-be22-764a-d2fc-e67ccbb16c70,ZHEJIAOYU70054,CHN,fishing,412412231,2022-12-30 11:48:36+00:00,2023-01-01 06:15:24+00:00,42.45,2.575,196.71,726.4,0.2371,29.8391,122.9002,45.0,19.18,0,0,0,0,['8486'],"['IWC', 'PICES', 'WCPFC', 'ACAP', 'APFIC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
eb868f165-5504-1751-348b-0d910af802dc,AZHAR-6,MAR,fishing,242261400,2022-12-30 11:55:24+00:00,2023-01-01 12:28:39+00:00,48.55,3.412,292.22,553.2,0.1361,23.3522,-16.3674,18.0,47.36,0,0,0,0,['8368'],"['NAMMCO', 'ICCAT', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
0b50e9276-6d28-b3d6-46a2-b8ed8bdfe80e,WELDON  GURUS  BOAT,IND,fishing,419817479,2022-12-30 12:16:51+00:00,2023-01-01 03:03:35+00:00,38.78,2.283,12.85,75.2,0.9557,7.3835,75.622,192.0,193.63,0,0,0,0,['8480'],"['IWC', 'BOBP-IGO', 'IOTC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
2282bf2cb-b160-e57b-9900-b0943d0f74eb,LULANYU61111,CHN,fishing,412361111,2022-12-30 12:46:11+00:00,2023-01-03 01:01:05+00:00,84.25,2.117,346.23,188.07,0.0576,35.5081,120.0336,19.0,4.66,0,0,0,0,['8486'],"['PICES', 'WCPFC', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
af1c842ab-ba2a-8f0d-9dfa-c9cb94ce4e17,SELMA-6,MAR,fishing,242281400,2022-12-30 12:50:22+00:00,2023-01-01 04:09:24+00:00,39.32,3.348,243.09,742.97,0.1594,23.5302,-16.4419,27.0,36.21,0,0,0,0,['8368'],"['IWC', 'ICCAT', 'NAMMCO', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
4b23c5056-6b52-2b77-d313-ebd8309e10b4,STAR SHRIMPER XXV,NGA,fishing,657216800,2022-12-30 12:55:56+00:00,2023-01-02 16:31:32+00:00,75.59,2.585,341.05,160.77,0.0662,4.2088,6.4738,19.0,30.52,0,0,0,0,['8474'],"['FCWC', 'ACAP', 'NAMMCO', 'ICCAT', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
125f92d0e-e051-3af3-ce1e-e690189182b4,LURONGYU51870,CHN,fishing,412320902,2022-12-30 12:58:52+00:00,2023-01-01 11:09:04+00:00,46.17,3.578,253.05,94.45,0.0666,38.1171,121.109,10.0,11.08,0,0,0,0,['8486'],"['IWC', 'PICES', 'ACAP', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
3ac466333-37e8-cee9-5bfd-86c297c68f0a,LULANYU60033,CHN,fishing,412322872,2022-12-30 13:02:02+00:00,2023-01-01 01:20:19+00:00,36.3,2.259,146.91,256.69,0.1562,35.1111,120.1923,60.0,3.52,0,0,0,0,['8486'],"['PICES', 'WCPFC', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
06f793544-4079-542b-c540-9c473666c6a7,ZHEXIANGYU10180,CHN,fishing,412418566,2022-12-30 13:03:06+00:00,2023-01-01 00:22:26+00:00,35.32,2.495,152.37,350.15,0.1926,28.9459,123.4427,105.0,104.17,0,0,0,0,['8486'],"['APFIC', 'WCPFC', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
fb68fa1a3-348c-bdb1-e0b1-11ef3c5b7dcb,,,fishing,200012283,2022-12-30 13:27:04+00:00,2023-01-02 06:12:25+00:00,64.76,3.151,348.31,1581.33,0.1957,21.8476,113.749,19.0,19.61,0,0,0,0,['8486'],"['IWC', 'WCPFC', 'APFIC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
93df38cca-ae71-1300-7b28-aad75e999241,YUE SHAN CHENG YU,CHN,fishing,412472568,2022-12-30 13:41:34+00:00,2023-01-04 01:47:26+00:00,108.1,3.305,623.34,1521.19,0.0978,21.8668,113.8093,21.0,22.07,0,0,0,0,['8486'],"['ACAP', 'IWC', 'APFIC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
dd1f50fd0-026b-38e9-038d-c4e93171f4ae,86002,,fishing,599986002,2022-12-30 08:09:58+00:00,2023-01-01 06:13:47+00:00,46.06,3.934,311.48,2561.12,0.2543,31.115,123.7115,63.0,32.66,0,0,0,0,['8486'],"['IWC', 'WCPFC', 'PICES', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
918b0eb07-7ddd-6010-8238-84bf3d4eea80,ZHEXIANGYU30101,CHN,fishing,412436322,2022-12-30 08:20:56+00:00,2023-01-01 07:21:31+00:00,47.01,3.779,308.59,1662.23,0.1868,31.0481,123.7183,67.0,36.87,0,0,0,0,['8486'],"['PICES', 'WCPFC', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
f8844f56b-b406-3976-8fc6-d754f070a826,ZHEXIANGYU31038,,fishing,998531038,2022-12-30 08:45:20+00:00,2023-01-01 07:19:48+00:00,46.57,3.667,307.64,2484.76,0.2392,31.0813,123.7168,65.0,33.9,0,0,0,0,['8486'],"['PICES', 'IWC', 'WCPFC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
12b9286c2-22a7-1779-2be2-85aa43edb92a,ZHEPUYU19139,,fishing,900219139,2022-12-30 16:49:21+00:00,2023-01-01 12:35:11+00:00,43.76,2.219,173.28,116.69,0.1875,29.7742,122.7752,42.0,14.78,0,0,0,0,['8486'],"['IWC', 'WCPFC', 'ACAP', 'APFIC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
ce03027fd-d4f2-8757-6fc9-4958663099ed,ZHEXIANGYU50231,CHN,fishing,412435892,2022-12-30 16:56:12+00:00,2023-01-01 00:01:12+00:00,31.08,3.52,185.66,1266.62,0.2746,31.083,123.091,26.0,14.42,0,0,0,0,['8486'],"['IWC', 'ACAP', 'PICES', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
9e7ec14c5-5855-89c4-3397-0d8273fd73c8,ZHEXIANGYU50062,CHN,fishing,412419545,2022-12-30 16:57:15+00:00,2023-01-01 00:27:34+00:00,31.51,3.689,204.22,1979.37,0.3195,31.0484,123.1196,27.0,17.78,0,0,0,0,['8486'],"['ACAP', 'PICES', 'IWC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
8d0468181-1bcf-050d-c1b9-66ca67ba1939,ZHEJIAOYU76017,CHN,fishing,412410368,2022-12-30 17:09:06+00:00,2023-01-01 20:21:38+00:00,51.21,2.865,259.81,513.16,0.1778,29.5144,122.811,56.0,51.59,0,0,0,0,['8486'],"['APFIC', 'WCPFC', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
2b23ef225-5af4-6572-d5f5-18561a19c370,HAN CHANG HO,KOR,fishing,440329440,2022-12-31 09:25:53+00:00,2023-01-01 02:07:45+00:00,16.7,1.012,13.22,35.32,0.791,34.433,128.7272,31.0,17.89,0,0,0,0,['8327'],"['IWC', 'WCPFC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
39075e6a0-0d6d-c8e6-2a83-0b8acb952b65,JE103 MYEONGJEONG,KOR,fishing,440019400,2022-12-31 09:27:59+00:00,2023-01-01 02:03:36+00:00,16.59,1.261,13.62,6.86,0.3001,34.2544,128.8099,37.0,31.62,0,0,0,0,['8327'],"['ACAP', 'IWC', 'PICES', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
183c4750a-a60e-23b8-f3f5-bc4097804c3d,JILUANYU03233,CHN,fishing,412285618,2022-12-31 09:28:01+00:00,2023-01-01 02:34:55+00:00,17.11,0.891,19.5,2.24,0.4378,38.6494,118.6526,31.0,10.31,0,0,0,0,['8486'],"['ACAP', 'PICES', 'WCPFC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
d6af45706-6fab-0950-2044-d5f5c666af2f,PKFB 1158,MYS,fishing,533190079,2022-12-31 09:28:54+00:00,2023-01-01 00:33:55+00:00,15.08,0.407,18.42,28.45,0.5565,4.3127,100.4447,13.0,20.43,0,0,0,0,['8483'],"['ACAP', 'IOTC', 'APFIC', 'SEAFDEC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
e2aedf9d4-4768-b474-befe-9dc20bc56635,SUGANYU19335,CHN,fishing,412353458,2022-12-31 09:29:50+00:00,2023-01-01 00:53:47+00:00,15.4,2.735,71.05,16.57,0.0863,34.9059,119.7496,25.0,1.11,0,0,0,0,['8486'],"['PICES', 'ACAP', 'IWC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
cc712e737-72ba-195b-824c-9685839dc130,303MYEONGJEONG,KOR,fishing,440048450,2022-12-31 09:30:08+00:00,2023-01-01 02:05:09+00:00,16.58,1.395,20.9,7.76,0.2083,34.2934,128.8546,34.0,29.27,0,0,0,0,['8327'],"['WCPFC', 'IWC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
da1d805e1-152d-f127-507c-e814224c71f6,ZHELINGYU26879,CHN,fishing,412416544,2022-12-31 09:30:29+00:00,2023-01-01 03:07:46+00:00,17.62,3.05,92.94,251.73,0.3442,28.5806,123.6167,122.0,121.39,0,0,0,0,['8486'],"['IWC', 'ACAP', 'APFIC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
70b5e041b-bf3e-3d55-2439-eb7faed1805a,ZHELINGYU27851,CHN,fishing,412419701,2022-12-31 09:34:02+00:00,2023-01-01 16:54:02+00:00,31.33,0.299,6.71,6.77,0.6257,33.7897,124.025,104.0,107.39,0,0,0,0,['8327'],"['ACAP', 'PICES', 'IWC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
735d1bf6b-b839-9e35-6c51-8cc6e378b409,KWANG JIN,KOR,fishing,440147020,2022-12-31 09:35:07+00:00,2023-01-01 19:05:21+00:00,33.5,0.926,12.51,4.81,0.2526,33.9479,124.5889,49.0,52.43,0,0,0,0,['8327'],"['WCPFC', 'ACAP', 'PICES', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
385c735c5-5f0a-e117-7d8e-0afe4cfe5bb7,RUNGREUNG 7,THA,fishing,567222250,2022-12-31 09:37:14+00:00,2023-01-01 12:48:12+00:00,27.18,2.448,94.37,233.87,0.5312,12.5509,100.4404,43.0,58.65,0,0,0,0,['8332'],"['IWC', 'ACAP', 'APFIC', 'SEAFDEC', 'WCPFC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
d153a224f-fede-4789-8e6b-9c317c2ea401,,HKG,fishing,477331656,2022-12-31 09:38:04+00:00,2023-01-01 05:40:33+00:00,20.04,2.73,95.71,553.85,0.3529,3.8916,99.973,65.0,64.43,0,0,0,0,['8483'],"['ACAP', 'IOTC', 'SEAFDEC', 'APFIC', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
69abe7779-9d80-5902-55ec-c68670ec071c,MAHAGARP  401,MYS,fishing,533000401,2022-12-31 09:38:29+00:00,2023-01-02 02:14:23+00:00,40.6,2.825,206.16,1691.73,0.3327,4.2817,100.0865,66.0,61.5,0,0,0,0,['8483'],"['ACAP', 'IWC', 'IOTC', 'SEAFDEC', 'APFIC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
6a75214fc-c3d1-a999-dbf5-1a42cf8b8d30,ZHEPUYU19105,CHN,fishing,412422253,2022-12-30 17:33:57+00:00,2023-01-01 05:28:50+00:00,35.91,2.215,140.23,117.09,0.1763,29.777,122.7763,38.0,11.99,0,0,0,0,['8486'],"['APFIC', 'WCPFC', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
68f9f6f5c-ce6f-d6d9-2375-534e468dcd6a,ZHEPUYU21087,CHN,fishing,412421363,2022-12-30 17:43:30+00:00,2023-01-02 04:13:59+00:00,58.51,1.783,181.64,230.43,0.1263,31.3267,122.7626,45.0,1.9,0,0,0,0,['8486'],"['WCPFC', 'IWC', 'ACAP', 'PICES']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
5a8ab30ca-a107-ba48-3767-1adb7373ef2c,ZHEJIAOYU76051,CHN,fishing,412412543,2022-12-30 17:47:54+00:00,2023-01-01 20:21:22+00:00,50.56,2.862,253.4,371.47,0.154,29.522,122.813,55.0,48.12,0,0,0,0,['8486'],"['APFIC', 'WCPFC', 'ACAP', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
81c03e510-0aef-507d-b7b5-57ba42e354a5,ZHE JIAO YU 83018,CHN,fishing,412412443,2022-12-30 17:57:59+00:00,2023-01-01 20:38:58+00:00,50.68,2.806,239.29,335.4,0.1538,29.5035,122.8088,55.0,47.05,0,0,0,0,['8486'],"['APFIC', 'IWC', 'WCPFC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
98c1c2dba-add5-938b-78ce-866248a37445,YUECHAOYANGYU12207,CHN,fishing,412461067,2022-12-30 18:06:30+00:00,2023-01-01 03:33:07+00:00,33.44,3.011,184.44,1106.52,0.3665,21.5125,114.6348,58.0,67.26,0,0,0,0,['8486'],"['IWC', 'ACAP', 'WCPFC', 'APFIC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
4a0a5f1e2-200f-d3b6-8e90-73874b930291,RIODOMAR QUINTO,ESP,fishing,224394000,2022-12-30 18:50:56+00:00,2023-01-01 12:14:52+00:00,41.4,3.073,221.46,112.68,0.0687,19.9789,-17.1757,57.0,90.15,0,0,0,0,['8369'],"['SRFC', 'ICCAT', 'NAMMCO', 'IWC', 'ACAP']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
01608f6c6-6914-a743-62cb-638746b5c550,DANA-4,MAR,fishing,242263400,2022-12-30 19:10:17+00:00,2023-01-01 17:55:06+00:00,46.75,3.51,296.74,1186.09,0.1654,23.4046,-16.4085,9.0,46.92,0,0,0,0,['8368'],"['ACAP', 'NAMMCO', 'ICCAT', 'IWC']",not_matching_relevant_public_authorization,0,1.0,2.0,1.0,1.0,2.0
